entity_type,source_iri,source_label,source_definition,candidate_rank,target_iri,target_label,target_definition,label_similarity,context_similarity,combined_similarity,ranking_band,reciprocal_best,manual_classification,assurance_relevance,reviewer_decision,review_notes
class,https://example.org/mod-sbd#SbDPrinciple,SbD Principle,An official MOD Secure by Design principle grouping related criteria and requirements.,2,https://example.org/ontology/sora#Datalink,Datalink,"A data communications link, which may be operational, safety-related, or payload-related depending on context.",0.0,0.071681,0.025088,very low textual similarity,False,,,,
class,https://example.org/mod-sbd#SbDPrinciple,SbD Principle,An official MOD Secure by Design principle grouping related criteria and requirements.,3,https://example.org/ontology/sora#MaintenanceProgramme,MaintenanceProgramme,A programme organising preventive/scheduled maintenance and related requirements.,0.0,0.069533,0.024336,very low textual similarity,False,,,,
class,https://example.org/mod-sbd#SbDRequirement,SbD Requirement,An official MOD Secure by Design requirement represented with its source identifier and exact wording.,1,https://example.org/ontology/sora#SORARequirement,SORARequirement,An official claimable SORA obligation from the controlled requirements register.,0.546033,0.03471,0.36707,low review priority,True,,,,
class,https://example.org/mod-sbd#SbDRequirement,SbD Requirement,An official MOD Secure by Design requirement represented with its source identifier and exact wording.,2,https://example.org/ontology/sora#SORARequirementElement,SORARequirementElement,A source or analytical element used to represent SORA requirement structure.,0.481953,0.086807,0.343652,low review priority,False,,,,
class,https://example.org/mod-sbd#SbDRequirement,SbD Requirement,An official MOD Secure by Design requirement represented with its source identifier and exact wording.,3,https://example.org/ontology/sora#AnalyticalRequirementElement,AnalyticalRequirementElement,A non-official analytical element introduced to represent the semantics of an official source requirement without altering it.,0.412047,0.122654,0.310759,low review priority,False,,,,
class,https://example.org/mod-sbd#SecureAcquisition,Secure Acquisition,"Build cybersecurity considerations into acquisition, contractual and lifecycle processes.",1,https://example.org/ontology/sora#SecurityFunction,SecurityFunction,A cybersecurity function or process such as authentication or authorisation.,0.148818,0.02272,0.104684,very low textual similarity,False,,,,
class,https://example.org/mod-sbd#SecureAcquisition,Secure Acquisition,"Build cybersecurity considerations into acquisition, contractual and lifecycle processes.",2,https://example.org/ontology/sora#OperationalCondition,OperationalCondition,A condition affecting the operation or the applicability/effectiveness of requirements.,0.13792,0.0,0.089648,very low textual similarity,False,,,,
class,https://example.org/mod-sbd#SecureAcquisition,Secure Acquisition,"Build cybersecurity considerations into acquisition, contractual and lifecycle processes.",3,https://example.org/ontology/sora#FailureCondition,FailureCondition,A classified failure condition to which severity and frequency expectations can be assigned.,0.132006,0.0,0.085804,very low textual similarity,False,,,,
class,https://example.org/mod-sbd#SecureByDesign,Secure by Design,Security is integrated into capability and programme decisions from the outset rather than added later.,1,https://example.org/ontology/sora#DesignData,DesignData,Design information used to define or verify the approved/configured UAS design.,0.381175,0.062961,0.2698,low review priority,False,,,,
class,https://example.org/mod-sbd#SecureByDesign,Secure by Design,Security is integrated into capability and programme decisions from the outset rather than added later.,2,https://example.org/ontology/sora#DesignInstallationAppraisal,DesignInstallationAppraisal,A design and installation appraisal used to show hazards are minimised.,0.210702,0.036652,0.149784,very low textual similarity,False,,,,
class,https://example.org/mod-sbd#SecureByDesign,Secure by Design,Security is integrated into capability and programme decisions from the outset rather than added later.,3,https://example.org/ontology/sora#AirworthinessDesignStandard,AirworthinessDesignStandard,An Airworthiness Design Standard used for UAS components essential to safe operations.,0.154212,0.032062,0.111459,very low textual similarity,False,,,,
class,https://example.org/mod-sbd#SecureDevelopment,Secure Development,Integrate and monitor secure development practices throughout delivery.,1,https://example.org/ontology/sora#Equipment,Equipment,"Equipment relevant to manufacturing, operation, maintenance, or assurance.",0.171647,0.0,0.111571,very low textual similarity,True,,,,
class,https://example.org/mod-sbd#SecureDevelopment,Secure Development,Integrate and monitor secure development practices throughout delivery.,2,https://example.org/ontology/sora#FlightEnvelope,FlightEnvelope,The designed or permitted flight envelope relevant to operational safety and protection functions.,0.137634,0.0,0.089462,very low textual similarity,False,,,,
class,https://example.org/mod-sbd#SecureDevelopment,Secure Development,Integrate and monitor secure development practices throughout delivery.,3,https://example.org/ontology/sora#SecurityEventType,SecurityEventType,"A controlled type of security event or indicator, such as anomaly, suspicious activity, malicious activity, or security breach.",0.110464,0.0,0.071801,very low textual similarity,False,,,,
class,https://example.org/mod-sbd#SecureDisposal,Secure Disposal,Apply security controls and classification rules when disposing of assets or capabilities.,1,https://example.org/ontology/sora#SecurityFunction,SecurityFunction,A cybersecurity function or process such as authentication or authorisation.,0.100441,0.0,0.065287,very low textual similarity,False,,,,
class,https://example.org/mod-sbd#SecureDisposal,Secure Disposal,Apply security controls and classification rules when disposing of assets or capabilities.,2,https://example.org/ontology/sora#SecurityEventType,SecurityEventType,"A controlled type of security event or indicator, such as anomaly, suspicious activity, malicious activity, or security breach.",0.0878,0.020023,0.064078,very low textual similarity,False,,,,
class,https://example.org/mod-sbd#SecureDisposal,Secure Disposal,Apply security controls and classification rules when disposing of assets or capabilities.,3,https://example.org/ontology/sora#Failure,Failure,A failure of the UAS or supporting system relevant to safety or assurance.,0.074641,0.0,0.048517,very low textual similarity,False,,,,
class,https://example.org/mod-sbd#SecurityArtefact,Security Artefact,"A documented cybersecurity strategy, plan, assessment, inventory or other structured security artefact.",1,https://example.org/ontology/sora#SecurityFunction,SecurityFunction,A cybersecurity function or process such as authentication or authorisation.,0.218112,0.021352,0.149246,very low textual similarity,False,,,,
class,https://example.org/mod-sbd#SecurityArtefact,Security Artefact,"A documented cybersecurity strategy, plan, assessment, inventory or other structured security artefact.",2,https://example.org/ontology/sora#AssessmentArtifact,AssessmentArtifact,A documented result or artefact produced by an assessment or appraisal.,0.149497,0.126333,0.14139,very low textual similarity,False,,,,
class,https://example.org/mod-sbd#SecurityArtefact,Security Artefact,"A documented cybersecurity strategy, plan, assessment, inventory or other structured security artefact.",3,https://example.org/ontology/sora#SecurityEventType,SecurityEventType,"A controlled type of security event or indicator, such as anomaly, suspicious activity, malicious activity, or security breach.",0.19066,0.036852,0.136828,very low textual similarity,False,,,,
class,https://example.org/mod-sbd#SecurityAuthorisationDecision,Security Authorisation Decision,An informed decision by an accountable risk owner about the cyber risk held by a capability.,1,https://example.org/ontology/sora#OperationalAuthorisation,OperationalAuthorisation,An operational authorisation governing the approved UAS operation.,0.524332,0.052273,0.359111,low review priority,True,,,,
class,https://example.org/mod-sbd#SecurityAuthorisationDecision,Security Authorisation Decision,An informed decision by an accountable risk owner about the cyber risk held by a capability.,2,https://example.org/ontology/sora#SecurityFunction,SecurityFunction,A cybersecurity function or process such as authentication or authorisation.,0.218936,0.055375,0.16169,very low textual similarity,False,,,,
class,https://example.org/mod-sbd#SecurityAuthorisationDecision,Security Authorisation Decision,An informed decision by an accountable risk owner about the cyber risk held by a capability.,3,https://example.org/ontology/sora#Declaration,Declaration,A declaration made by an applicant/operator as a permitted assurance method at lower assurance levels.,0.156666,0.0,0.101833,very low textual similarity,False,,,,
class,https://example.org/mod-sbd#SecurityAwareness,Security Awareness,"Personnel awareness of security and privacy responsibilities, measured for effectiveness.",1,https://example.org/ontology/sora#SecurityFunction,SecurityFunction,A cybersecurity function or process such as authentication or authorisation.,0.19694,0.0,0.128011,very low textual similarity,False,,,,
class,https://example.org/mod-sbd#SecurityAwareness,Security Awareness,"Personnel awareness of security and privacy responsibilities, measured for effectiveness.",2,https://example.org/ontology/sora#SecurityEventType,SecurityEventType,"A controlled type of security event or indicator, such as anomaly, suspicious activity, malicious activity, or security breach.",0.172153,0.039174,0.12561,very low textual similarity,False,,,,
